SessionID,Severity,Code,Name,Description,ParentFile,Line,Column,Code Unit Database,Code Unit Schema,Code Unit Package,Code Unit Name,Code Unit Id,Code Unit,Code Unit Size,SourceLanguage,MigrationID
6eb54011-ba58-4fdb-84b6-d39159932fda,None,SSC-FDM-0002,Correlated Subquery May Have Functional Differences.,CORRELATED SUBQUERIES MAY HAVE SOME FUNCTIONAL DIFFERENCES.,database_unspecified/planning/procedure/usp_bulkimportbudgetdata.sql,418,38,N/A,Planning,N/A,"usp_BulkImportBudgetData(VARCHAR,NVARCHAR,NVARCHAR,Planning.BudgetLineItemTableType,NVARCHAR,NVARCHAR,NVARCHAR,INT,VARCHAR,VARCHAR,INT,BIT,INT,XML,INT,INT)","Planning.usp_BulkImportBudgetData(VARCHAR,NVARCHAR,NVARCHAR,Planning.BudgetLineItemTableType,NVARCHAR,NVARCHAR,NVARCHAR,INT,VARCHAR,VARCHAR,INT,BIT,INT,XML,INT,INT)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,None,SSC-FDM-0041,Default parameters were reordered to the end of the parameter list,DEFAULT PARAMETERS WERE REORDERED TO THE END OF THE PARAMETER LIST TO MATCH SNOWFLAKE REQUIREMENTS. CALLERS USING POSITIONAL ARGUMENTS MAY NEED TO BE UPDATED,database_unspecified/planning/procedure/usp_performfinancialclose.sql,31,5,N/A,Planning,N/A,"usp_PerformFinancialClose(INT,VARCHAR,BIT,BIT,BIT,BIT,NVARCHAR,BIT,INT,XML,VARCHAR)","Planning.usp_PerformFinancialClose(INT,VARCHAR,BIT,BIT,BIT,BIT,NVARCHAR,BIT,INT,XML,VARCHAR)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,Medium,SSC-EWI-0021,Syntax not supported in Snowflake,OUTPUT CLAUSE NOT SUPPORTED IN SNOWFLAKE,database_unspecified/planning/procedure/usp_bulkimportbudgetdata.sql,398,17,N/A,Planning,N/A,"usp_BulkImportBudgetData(VARCHAR,NVARCHAR,NVARCHAR,Planning.BudgetLineItemTableType,NVARCHAR,NVARCHAR,NVARCHAR,INT,VARCHAR,VARCHAR,INT,BIT,INT,XML,INT,INT)","Planning.usp_BulkImportBudgetData(VARCHAR,NVARCHAR,NVARCHAR,Planning.BudgetLineItemTableType,NVARCHAR,NVARCHAR,NVARCHAR,INT,VARCHAR,VARCHAR,INT,BIT,INT,XML,INT,INT)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,Medium,SSC-EWI-0021,Syntax not supported in Snowflake,OUTPUT CLAUSE NOT SUPPORTED IN SNOWFLAKE,database_unspecified/planning/procedure/usp_bulkimportbudgetdata.sql,377,17,N/A,Planning,N/A,"usp_BulkImportBudgetData(VARCHAR,NVARCHAR,NVARCHAR,Planning.BudgetLineItemTableType,NVARCHAR,NVARCHAR,NVARCHAR,INT,VARCHAR,VARCHAR,INT,BIT,INT,XML,INT,INT)","Planning.usp_BulkImportBudgetData(VARCHAR,NVARCHAR,NVARCHAR,Planning.BudgetLineItemTableType,NVARCHAR,NVARCHAR,NVARCHAR,INT,VARCHAR,VARCHAR,INT,BIT,INT,XML,INT,INT)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,Medium,SSC-EWI-0030,The statement below has usages of dynamic SQL.,THE STATEMENT BELOW HAS USAGES OF DYNAMIC SQL.,database_unspecified/planning/procedure/usp_bulkimportbudgetdata.sql,190,13,N/A,Planning,N/A,"usp_BulkImportBudgetData(VARCHAR,NVARCHAR,NVARCHAR,Planning.BudgetLineItemTableType,NVARCHAR,NVARCHAR,NVARCHAR,INT,VARCHAR,VARCHAR,INT,BIT,INT,XML,INT,INT)","Planning.usp_BulkImportBudgetData(VARCHAR,NVARCHAR,NVARCHAR,Planning.BudgetLineItemTableType,NVARCHAR,NVARCHAR,NVARCHAR,INT,VARCHAR,VARCHAR,INT,BIT,INT,XML,INT,INT)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,None,SSC-FDM-TS0019,RAISERROR error message may differ because of the SQL Server string format,RAISERROR ERROR MESSAGE MAY DIFFER BECAUSE OF THE SQL SERVER STRING FORMAT,database_unspecified/planning/procedure/usp_bulkimportbudgetdata.sql,178,17,N/A,Planning,N/A,"usp_BulkImportBudgetData(VARCHAR,NVARCHAR,NVARCHAR,Planning.BudgetLineItemTableType,NVARCHAR,NVARCHAR,NVARCHAR,INT,VARCHAR,VARCHAR,INT,BIT,INT,XML,INT,INT)","Planning.usp_BulkImportBudgetData(VARCHAR,NVARCHAR,NVARCHAR,Planning.BudgetLineItemTableType,NVARCHAR,NVARCHAR,NVARCHAR,INT,VARCHAR,VARCHAR,INT,BIT,INT,XML,INT,INT)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,Medium,SSC-EWI-0030,The statement below has usages of dynamic SQL.,THE STATEMENT BELOW HAS USAGES OF DYNAMIC SQL.,database_unspecified/planning/procedure/usp_bulkimportbudgetdata.sql,170,13,N/A,Planning,N/A,"usp_BulkImportBudgetData(VARCHAR,NVARCHAR,NVARCHAR,Planning.BudgetLineItemTableType,NVARCHAR,NVARCHAR,NVARCHAR,INT,VARCHAR,VARCHAR,INT,BIT,INT,XML,INT,INT)","Planning.usp_BulkImportBudgetData(VARCHAR,NVARCHAR,NVARCHAR,Planning.BudgetLineItemTableType,NVARCHAR,NVARCHAR,NVARCHAR,INT,VARCHAR,VARCHAR,INT,BIT,INT,XML,INT,INT)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,None,SSC-FDM-TS0019,RAISERROR error message may differ because of the SQL Server string format,RAISERROR ERROR MESSAGE MAY DIFFER BECAUSE OF THE SQL SERVER STRING FORMAT,database_unspecified/planning/procedure/usp_bulkimportbudgetdata.sql,155,17,N/A,Planning,N/A,"usp_BulkImportBudgetData(VARCHAR,NVARCHAR,NVARCHAR,Planning.BudgetLineItemTableType,NVARCHAR,NVARCHAR,NVARCHAR,INT,VARCHAR,VARCHAR,INT,BIT,INT,XML,INT,INT)","Planning.usp_BulkImportBudgetData(VARCHAR,NVARCHAR,NVARCHAR,Planning.BudgetLineItemTableType,NVARCHAR,NVARCHAR,NVARCHAR,INT,VARCHAR,VARCHAR,INT,BIT,INT,XML,INT,INT)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,Medium,SSC-EWI-0030,The statement below has usages of dynamic SQL.,THE STATEMENT BELOW HAS USAGES OF DYNAMIC SQL.,database_unspecified/planning/procedure/usp_bulkimportbudgetdata.sql,134,13,N/A,Planning,N/A,"usp_BulkImportBudgetData(VARCHAR,NVARCHAR,NVARCHAR,Planning.BudgetLineItemTableType,NVARCHAR,NVARCHAR,NVARCHAR,INT,VARCHAR,VARCHAR,INT,BIT,INT,XML,INT,INT)","Planning.usp_BulkImportBudgetData(VARCHAR,NVARCHAR,NVARCHAR,Planning.BudgetLineItemTableType,NVARCHAR,NVARCHAR,NVARCHAR,INT,VARCHAR,VARCHAR,INT,BIT,INT,XML,INT,INT)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,None,SSC-FDM-TS0019,RAISERROR error message may differ because of the SQL Server string format,RAISERROR ERROR MESSAGE MAY DIFFER BECAUSE OF THE SQL SERVER STRING FORMAT,database_unspecified/planning/procedure/usp_bulkimportbudgetdata.sql,99,17,N/A,Planning,N/A,"usp_BulkImportBudgetData(VARCHAR,NVARCHAR,NVARCHAR,Planning.BudgetLineItemTableType,NVARCHAR,NVARCHAR,NVARCHAR,INT,VARCHAR,VARCHAR,INT,BIT,INT,XML,INT,INT)","Planning.usp_BulkImportBudgetData(VARCHAR,NVARCHAR,NVARCHAR,Planning.BudgetLineItemTableType,NVARCHAR,NVARCHAR,NVARCHAR,INT,VARCHAR,VARCHAR,INT,BIT,INT,XML,INT,INT)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,database_unspecified/planning/procedure/usp_bulkimportbudgetdata.sql,77,9,N/A,Planning,N/A,"usp_BulkImportBudgetData(VARCHAR,NVARCHAR,NVARCHAR,Planning.BudgetLineItemTableType,NVARCHAR,NVARCHAR,NVARCHAR,INT,VARCHAR,VARCHAR,INT,BIT,INT,XML,INT,INT)","Planning.usp_BulkImportBudgetData(VARCHAR,NVARCHAR,NVARCHAR,Planning.BudgetLineItemTableType,NVARCHAR,NVARCHAR,NVARCHAR,INT,VARCHAR,VARCHAR,INT,BIT,INT,XML,INT,INT)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,Low,SSC-EWI-0040,Clause Not Supported,THE 'SIMPLE SET STATEMENT' CLAUSE IS NOT SUPPORTED IN SNOWFLAKE,database_unspecified/planning/procedure/usp_bulkimportbudgetdata.sql,45,5,N/A,Planning,N/A,"usp_BulkImportBudgetData(VARCHAR,NVARCHAR,NVARCHAR,Planning.BudgetLineItemTableType,NVARCHAR,NVARCHAR,NVARCHAR,INT,VARCHAR,VARCHAR,INT,BIT,INT,XML,INT,INT)","Planning.usp_BulkImportBudgetData(VARCHAR,NVARCHAR,NVARCHAR,Planning.BudgetLineItemTableType,NVARCHAR,NVARCHAR,NVARCHAR,INT,VARCHAR,VARCHAR,INT,BIT,INT,XML,INT,INT)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,None,SSC-FDM-TS0029,"SET NOCOUNT statement is commented out, which is not applicable in Snowflake.","SET NOCOUNT STATEMENT IS COMMENTED OUT, WHICH IS NOT APPLICABLE IN SNOWFLAKE.",database_unspecified/planning/procedure/usp_bulkimportbudgetdata.sql,44,5,N/A,Planning,N/A,"usp_BulkImportBudgetData(VARCHAR,NVARCHAR,NVARCHAR,Planning.BudgetLineItemTableType,NVARCHAR,NVARCHAR,NVARCHAR,INT,VARCHAR,VARCHAR,INT,BIT,INT,XML,INT,INT)","Planning.usp_BulkImportBudgetData(VARCHAR,NVARCHAR,NVARCHAR,Planning.BudgetLineItemTableType,NVARCHAR,NVARCHAR,NVARCHAR,INT,VARCHAR,VARCHAR,INT,BIT,INT,XML,INT,INT)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,None,SSC-FDM-0041,Default parameters were reordered to the end of the parameter list,DEFAULT PARAMETERS WERE REORDERED TO THE END OF THE PARAMETER LIST TO MATCH SNOWFLAKE REQUIREMENTS. CALLERS USING POSITIONAL ARGUMENTS MAY NEED TO BE UPDATED,database_unspecified/planning/procedure/usp_bulkimportbudgetdata.sql,26,5,N/A,Planning,N/A,"usp_BulkImportBudgetData(VARCHAR,NVARCHAR,NVARCHAR,Planning.BudgetLineItemTableType,NVARCHAR,NVARCHAR,NVARCHAR,INT,VARCHAR,VARCHAR,INT,BIT,INT,XML,INT,INT)","Planning.usp_BulkImportBudgetData(VARCHAR,NVARCHAR,NVARCHAR,Planning.BudgetLineItemTableType,NVARCHAR,NVARCHAR,NVARCHAR,INT,VARCHAR,VARCHAR,INT,BIT,INT,XML,INT,INT)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,Medium,SSC-EWI-0058,Functionality is not currently supported by Snowflake Scripting,FUNCTIONALITY FOR 'READONLY PARAMETERS' IS NOT CURRENTLY SUPPORTED BY SNOWFLAKE SCRIPTING,database_unspecified/planning/procedure/usp_bulkimportbudgetdata.sql,29,5,N/A,Planning,N/A,"usp_BulkImportBudgetData(VARCHAR,NVARCHAR,NVARCHAR,Planning.BudgetLineItemTableType,NVARCHAR,NVARCHAR,NVARCHAR,INT,VARCHAR,VARCHAR,INT,BIT,INT,XML,INT,INT)","Planning.usp_BulkImportBudgetData(VARCHAR,NVARCHAR,NVARCHAR,Planning.BudgetLineItemTableType,NVARCHAR,NVARCHAR,NVARCHAR,INT,VARCHAR,VARCHAR,INT,BIT,INT,XML,INT,INT)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,None,SSC-FDM-0007,Element with missing dependencies,"MISSING DEPENDENT OBJECT ""Planning.tvf_ExplodeCostCenterHierarchy""",database_unspecified/planning/procedure/usp_processbudgetconsolidation.sql,26,2,N/A,Planning,N/A,"usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)","Planning.usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,None,SSC-FDM-TS0057,DEALLOCATE is not required in Snowflake Scripting. Cursors are automatically deallocated when they go out of scope.,DEALLOCATE IS NOT REQUIRED IN SNOWFLAKE SCRIPTING. CURSORS ARE AUTOMATICALLY DEALLOCATED WHEN THEY GO OUT OF SCOPE.,database_unspecified/planning/procedure/usp_processbudgetconsolidation.sql,496,13,N/A,Planning,N/A,"usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)","Planning.usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'CURSOR_STATUS' NODE,database_unspecified/planning/procedure/usp_processbudgetconsolidation.sql,493,12,N/A,Planning,N/A,"usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)","Planning.usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,None,SSC-FDM-TS0057,DEALLOCATE is not required in Snowflake Scripting. Cursors are automatically deallocated when they go out of scope.,DEALLOCATE IS NOT REQUIRED IN SNOWFLAKE SCRIPTING. CURSORS ARE AUTOMATICALLY DEALLOCATED WHEN THEY GO OUT OF SCOPE.,database_unspecified/planning/procedure/usp_processbudgetconsolidation.sql,490,13,N/A,Planning,N/A,"usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)","Planning.usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'CURSOR_STATUS' NODE,database_unspecified/planning/procedure/usp_processbudgetconsolidation.sql,487,12,N/A,Planning,N/A,"usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)","Planning.usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'RollbackName' NODE,database_unspecified/planning/procedure/usp_processbudgetconsolidation.sql,482,38,N/A,Planning,N/A,"usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)","Planning.usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'RollbackName' NODE,database_unspecified/planning/procedure/usp_processbudgetconsolidation.sql,478,38,N/A,Planning,N/A,"usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)","Planning.usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,None,SSC-FDM-TS0023,Transformed ERROR function functionality could be different in snowflake,ERROR MESSAGE COULD BE DIFFERENT IN SNOWFLAKE,database_unspecified/planning/procedure/usp_processbudgetconsolidation.sql,470,29,N/A,Planning,N/A,"usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)","Planning.usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,Medium,SSC-EWI-0021,Syntax not supported in Snowflake,FOR CLAUSE NOT SUPPORTED IN SNOWFLAKE,database_unspecified/planning/procedure/usp_generaterollingforecast.sql,430,13,N/A,Planning,N/A,"usp_GenerateRollingForecast(INT,INT,INT,VARCHAR,NVARCHAR,DECIMAL,DECIMAL,VARCHAR,INT,NVARCHAR)","Planning.usp_GenerateRollingForecast(INT,INT,INT,VARCHAR,NVARCHAR,DECIMAL,DECIMAL,VARCHAR,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,None,SSC-FDM-TS0023,Transformed ERROR function functionality could be different in snowflake,ERROR NUMBER COULD BE DIFFERENT IN SNOWFLAKE,database_unspecified/planning/procedure/usp_processbudgetconsolidation.sql,469,27,N/A,Planning,N/A,"usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)","Planning.usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,Low,SSC-EWI-0040,Clause Not Supported,THE 'ERROR_LINE FUNCTION' CLAUSE IS NOT SUPPORTED IN SNOWFLAKE,database_unspecified/planning/procedure/usp_generaterollingforecast.sql,429,17,N/A,Planning,N/A,"usp_GenerateRollingForecast(INT,INT,INT,VARCHAR,NVARCHAR,DECIMAL,DECIMAL,VARCHAR,INT,NVARCHAR)","Planning.usp_GenerateRollingForecast(INT,INT,INT,VARCHAR,NVARCHAR,DECIMAL,DECIMAL,VARCHAR,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,None,SSC-FDM-TS0023,Transformed ERROR function functionality could be different in snowflake,ERROR MESSAGE COULD BE DIFFERENT IN SNOWFLAKE,database_unspecified/planning/procedure/usp_generaterollingforecast.sql,428,17,N/A,Planning,N/A,"usp_GenerateRollingForecast(INT,INT,INT,VARCHAR,NVARCHAR,DECIMAL,DECIMAL,VARCHAR,INT,NVARCHAR)","Planning.usp_GenerateRollingForecast(INT,INT,INT,VARCHAR,NVARCHAR,DECIMAL,DECIMAL,VARCHAR,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,None,SSC-FDM-TS0023,Transformed ERROR function functionality could be different in snowflake,ERROR NUMBER COULD BE DIFFERENT IN SNOWFLAKE,database_unspecified/planning/procedure/usp_generaterollingforecast.sql,427,17,N/A,Planning,N/A,"usp_GenerateRollingForecast(INT,INT,INT,VARCHAR,NVARCHAR,DECIMAL,DECIMAL,VARCHAR,INT,NVARCHAR)","Planning.usp_GenerateRollingForecast(INT,INT,INT,VARCHAR,NVARCHAR,DECIMAL,DECIMAL,VARCHAR,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,None,SSC-FDM-0007,Element with missing dependencies,"MISSING DEPENDENT OBJECT ""OPENXML""",database_unspecified/planning/procedure/usp_reconcileintercompanybalances.sql,25,2,N/A,Planning,N/A,"usp_ReconcileIntercompanyBalances(INT,DATE,XML,DECIMAL,DECIMAL,BIT,XML,INT,DECIMAL)","Planning.usp_ReconcileIntercompanyBalances(INT,DATE,XML,DECIMAL,DECIMAL,BIT,XML,INT,DECIMAL)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,Medium,SSC-EWI-0021,Syntax not supported in Snowflake,FOR CLAUSE NOT SUPPORTED IN SNOWFLAKE,database_unspecified/planning/procedure/usp_generaterollingforecast.sql,419,13,N/A,Planning,N/A,"usp_GenerateRollingForecast(INT,INT,INT,VARCHAR,NVARCHAR,DECIMAL,DECIMAL,VARCHAR,INT,NVARCHAR)","Planning.usp_GenerateRollingForecast(INT,INT,INT,VARCHAR,NVARCHAR,DECIMAL,DECIMAL,VARCHAR,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,Medium,SSC-EWI-0021,Syntax not supported in Snowflake,OUTPUT CLAUSE NOT SUPPORTED IN SNOWFLAKE,database_unspecified/planning/procedure/usp_processbudgetconsolidation.sql,422,9,N/A,Planning,N/A,"usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)","Planning.usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,None,SSC-FDM-TS0016,XML columns in Snowflake might have a different format,XML COLUMNS IN SNOWFLAKE MIGHT HAVE A DIFFERENT FORMAT,database_unspecified/planning/procedure/usp_reconcileintercompanybalances.sql,357,17,N/A,Planning,N/A,"usp_ReconcileIntercompanyBalances(INT,DATE,XML,DECIMAL,DECIMAL,BIT,XML,INT,DECIMAL)","Planning.usp_ReconcileIntercompanyBalances(INT,DATE,XML,DECIMAL,DECIMAL,BIT,XML,INT,DECIMAL)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,None,SSC-FDM-TS0023,Transformed ERROR function functionality could be different in snowflake,ERROR PROCEDURE NAME COULD BE DIFFERENT IN SNOWFLAKE,database_unspecified/planning/procedure/usp_reconcileintercompanybalances.sql,361,17,N/A,Planning,N/A,"usp_ReconcileIntercompanyBalances(INT,DATE,XML,DECIMAL,DECIMAL,BIT,XML,INT,DECIMAL)","Planning.usp_ReconcileIntercompanyBalances(INT,DATE,XML,DECIMAL,DECIMAL,BIT,XML,INT,DECIMAL)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,Low,SSC-EWI-0040,Clause Not Supported,THE 'ERROR_LINE FUNCTION' CLAUSE IS NOT SUPPORTED IN SNOWFLAKE,database_unspecified/planning/procedure/usp_reconcileintercompanybalances.sql,360,17,N/A,Planning,N/A,"usp_ReconcileIntercompanyBalances(INT,DATE,XML,DECIMAL,DECIMAL,BIT,XML,INT,DECIMAL)","Planning.usp_ReconcileIntercompanyBalances(INT,DATE,XML,DECIMAL,DECIMAL,BIT,XML,INT,DECIMAL)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,Medium,SSC-EWI-0030,The statement below has usages of dynamic SQL.,THE STATEMENT BELOW HAS USAGES OF DYNAMIC SQL.,database_unspecified/planning/procedure/usp_processbudgetconsolidation.sql,398,13,N/A,Planning,N/A,"usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)","Planning.usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,None,SSC-FDM-TS0023,Transformed ERROR function functionality could be different in snowflake,ERROR NUMBER COULD BE DIFFERENT IN SNOWFLAKE,database_unspecified/planning/procedure/usp_reconcileintercompanybalances.sql,358,17,N/A,Planning,N/A,"usp_ReconcileIntercompanyBalances(INT,DATE,XML,DECIMAL,DECIMAL,BIT,XML,INT,DECIMAL)","Planning.usp_ReconcileIntercompanyBalances(INT,DATE,XML,DECIMAL,DECIMAL,BIT,XML,INT,DECIMAL)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,None,SSC-FDM-TS0023,Transformed ERROR function functionality could be different in snowflake,ERROR MESSAGE COULD BE DIFFERENT IN SNOWFLAKE,database_unspecified/planning/procedure/usp_reconcileintercompanybalances.sql,352,25,N/A,Planning,N/A,"usp_ReconcileIntercompanyBalances(INT,DATE,XML,DECIMAL,DECIMAL,BIT,XML,INT,DECIMAL)","Planning.usp_ReconcileIntercompanyBalances(INT,DATE,XML,DECIMAL,DECIMAL,BIT,XML,INT,DECIMAL)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
6eb54011-ba58-4fdb-84b6-d39159932fda,Medium,SSC-EWI-0030,The statement below has usages of dynamic SQL.,THE STATEMENT BELOW HAS USAGES OF DYNAMIC SQL.,database_unspecified/planning/procedure/usp_generaterollingforecast.sql,387,13,N/A,Planning,N/A,"usp_GenerateRollingForecast(INT,INT,INT,VARCHAR,NVARCHAR,DECIMAL,DECIMAL,VARCHAR,INT,NVARCHAR)","Planning.usp_GenerateRollingForecast(INT,INT,INT,VARCHAR,NVARCHAR,DECIMAL,DECIMAL,VARCHAR,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,DZ2dAbBcX3Skb4MNB+rC+Q==
