SessionID,Severity,Code,Name,Description,ParentFile,Line,Column,Code Unit Database,Code Unit Schema,Code Unit Package,Code Unit Name,Code Unit Id,Code Unit,Code Unit Size,SourceLanguage,MigrationID
5dc96d22-ac85-4f7f-bf22-850842382178,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'CheckConstraintDefinition' NODE,database_unspecified/planning/table/costcenter.sql,26,37,N/A,Planning,N/A,CostCenter,Planning.CostCenter,CREATE TABLE,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'TablePeriodDefinition' NODE,database_unspecified/planning/table/costcenter.sql,21,5,N/A,Planning,N/A,CostCenter,Planning.CostCenter,CREATE TABLE,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'GeneratedClause' NODE,database_unspecified/planning/table/costcenter.sql,20,42,N/A,Planning,N/A,CostCenter,Planning.CostCenter,CREATE TABLE,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'GeneratedClause' NODE,database_unspecified/planning/table/costcenter.sql,19,42,N/A,Planning,N/A,CostCenter,Planning.CostCenter,CREATE TABLE,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,None,SSC-FDM-TS0014,Computed column transformed.,"COMPUTED COLUMN WAS TRANSFORMED TO ITS SNOWFLAKE EQUIVALENT, FUNCTIONAL EQUIVALENCE VERIFICATION PENDING.",database_unspecified/planning/table/costcenter.sql,12,5,N/A,Planning,N/A,CostCenter,Planning.CostCenter,CREATE TABLE,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'CheckConstraintDefinition' NODE,database_unspecified/planning/table/budgetheader.sql,35,39,N/A,Planning,N/A,BudgetHeader,Planning.BudgetHeader,CREATE TABLE,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Low,SSC-EWI-0036,Data type converted to other data type,XML DATA TYPE CONVERTED TO VARIANT,database_unspecified/planning/table/budgetheader.sql,24,29,N/A,Planning,N/A,BudgetHeader,Planning.BudgetHeader,CREATE TABLE,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,database_unspecified/planning/index/ix_consolidationjournal_rowguid.sql,1,0,N/A,dbo,N/A,IX_ConsolidationJournal_RowGuid,dbo.IX_ConsolidationJournal_RowGuid,CREATE INDEX,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,None,SSC-FDM-TS0014,Computed column transformed.,"COMPUTED COLUMN WAS TRANSFORMED TO ITS SNOWFLAKE EQUIVALENT, FUNCTIONAL EQUIVALENCE VERIFICATION PENDING.",database_unspecified/planning/table/budgetheader.sql,20,5,N/A,Planning,N/A,BudgetHeader,Planning.BudgetHeader,CREATE TABLE,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,database_unspecified/dbo/unknown_type/budgetlineitem.sql,1,0,N/A,dbo,N/A,NCCI_BudgetLineItem_Analytics,dbo.NCCI_BudgetLineItem_Analytics,CREATE INDEX,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,database_unspecified/planning/index/ix_costcenter_hierarchy.sql,1,0,N/A,dbo,N/A,IX_CostCenter_Hierarchy,dbo.IX_CostCenter_Hierarchy,CREATE INDEX,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'CheckConstraintDefinition' NODE,database_unspecified/planning/table/allocationrule.sql,42,43,N/A,Planning,N/A,AllocationRule,Planning.AllocationRule,CREATE TABLE,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'CheckConstraintDefinition' NODE,database_unspecified/planning/table/allocationrule.sql,41,39,N/A,Planning,N/A,AllocationRule,Planning.AllocationRule,CREATE TABLE,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,None,SSC-FDM-TS0014,Computed column transformed.,"COMPUTED COLUMN WAS TRANSFORMED TO ITS SNOWFLAKE EQUIVALENT, FUNCTIONAL EQUIVALENCE VERIFICATION PENDING.",database_unspecified/planning/table/budgetlineitem.sql,32,5,N/A,Planning,N/A,BudgetLineItem,Planning.BudgetLineItem,CREATE TABLE,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'CheckConstraintDefinition' NODE,database_unspecified/planning/table/fiscalperiod.sql,24,42,N/A,Planning,N/A,FiscalPeriod,Planning.FiscalPeriod,CREATE TABLE,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'NEWSEQUENTIALID' NODE,database_unspecified/planning/table/consolidationjournal.sql,36,74,N/A,Planning,N/A,ConsolidationJournal,Planning.ConsolidationJournal,CREATE TABLE,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'CheckConstraintDefinition' NODE,database_unspecified/planning/table/fiscalperiod.sql,23,38,N/A,Planning,N/A,FiscalPeriod,Planning.FiscalPeriod,CREATE TABLE,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Low,SSC-EWI-0040,Clause Not Supported,THE 'ROWGUIDCOL COLUMN OPTION' CLAUSE IS NOT SUPPORTED IN SNOWFLAKE,database_unspecified/planning/table/consolidationjournal.sql,36,46,N/A,Planning,N/A,ConsolidationJournal,Planning.ConsolidationJournal,CREATE TABLE,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,None,SSC-FDM-TS0014,Computed column transformed.,"COMPUTED COLUMN WAS TRANSFORMED TO ITS SNOWFLAKE EQUIVALENT, FUNCTIONAL EQUIVALENCE VERIFICATION PENDING.",database_unspecified/planning/table/budgetlineitem.sql,13,5,N/A,Planning,N/A,BudgetLineItem,Planning.BudgetLineItem,CREATE TABLE,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Low,SSC-EWI-0036,Data type converted to other data type,XML DATA TYPE CONVERTED TO VARIANT,database_unspecified/planning/table/allocationrule.sql,16,29,N/A,Planning,N/A,AllocationRule,Planning.AllocationRule,CREATE TABLE,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'CheckConstraintDefinition' NODE,database_unspecified/planning/table/fiscalperiod.sql,22,40,N/A,Planning,N/A,FiscalPeriod,Planning.FiscalPeriod,CREATE TABLE,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Low,SSC-EWI-0040,Clause Not Supported,THE 'FILESTREAM COLUMN OPTION' CLAUSE IS NOT SUPPORTED IN SNOWFLAKE,database_unspecified/planning/table/consolidationjournal.sql,35,44,N/A,Planning,N/A,ConsolidationJournal,Planning.ConsolidationJournal,CREATE TABLE,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,None,SSC-FDM-TS0046,Rowversion/timestamp data type auto-generates unique values on INSERT and UPDATE in SQL Server. This behavior is not replicated in Snowflake BINARY(8).,ROWVERSION/TIMESTAMP DATA TYPE AUTO-GENERATES UNIQUE VALUES ON INSERT AND UPDATE IN SQL SERVER. THIS BEHAVIOR IS NOT REPLICATED IN SNOWFLAKE BINARY(8).,database_unspecified/planning/table/fiscalperiod.sql,19,29,N/A,Planning,N/A,FiscalPeriod,Planning.FiscalPeriod,CREATE TABLE,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,None,SSC-FDM-TS0014,Computed column transformed.,"COMPUTED COLUMN WAS TRANSFORMED TO ITS SNOWFLAKE EQUIVALENT, FUNCTIONAL EQUIVALENCE VERIFICATION PENDING.",database_unspecified/planning/table/consolidationjournal.sql,24,5,N/A,Planning,N/A,ConsolidationJournal,Planning.ConsolidationJournal,CREATE TABLE,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Medium,SSC-EWI-TS0107,CREATE TYPE AS TABLE cannot be converted to Snowflake,CREATE TYPE AS TABLE IS NOT SUPPORTED IN SNOWFLAKE,database_unspecified/planning/type/hierarchynodetabletype.sql,4,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,database_unspecified/planning/index/ix_fiscalperiod_openperiods.sql,1,0,N/A,dbo,N/A,IX_FiscalPeriod_OpenPeriods,dbo.IX_FiscalPeriod_OpenPeriods,CREATE INDEX,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Medium,SSC-EWI-TS0107,CREATE TYPE AS TABLE cannot be converted to Snowflake,CREATE TYPE AS TABLE IS NOT SUPPORTED IN SNOWFLAKE,database_unspecified/planning/type/allocationresulttabletype.sql,6,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,database_unspecified/planning/index/uq_budgetlineitem_naturalkey.sql,1,0,N/A,dbo,N/A,UQ_BudgetLineItem_NaturalKey,dbo.UQ_BudgetLineItem_NaturalKey,CREATE INDEX,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,database_unspecified/dbo/unknown_type/glaccount.sql,1,0,N/A,dbo,N/A,NCCI_GLAccount_Analytics,dbo.NCCI_GLAccount_Analytics,CREATE INDEX,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,database_unspecified/dbo/unknown_type/consolidationjournalline.sql,1,0,N/A,dbo,N/A,NCCI_ConsolidationJournalLine,dbo.NCCI_ConsolidationJournalLine,CREATE INDEX,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
